Año,Municipio,Código de Municipio,Camiones,Furgonetas,Autobuses,Turismos,Motocicletas,Tractores industriales,Ciclomotores,Otros vehículos,Total vehículos
2022,Fabara,50102,139,90,0,550,48,1,80,44,952
2022,Fabero,24070,229,352,1,2826,243,17,136,88,3892
2022,Facheca,3067,50,27,0,238,12,0,6,1,334
2022,Fago,22106,3,7,0,16,3,0,2,1,32
2022,Falces,31104,151,134,11,1263,70,18,95,38,1780
2022,Falset,43055,218,209,15,1562,281,3,125,63,2476
2022,Famorca,3068,2,5,0,61,7,0,2,0,77
2022,Fanlo,22107,19,28,1,47,7,2,0,10,114
2022,Fanzara,12059,31,17,1,156,36,23,23,9,296
2022,"Far d'Empordà, El",17005,74,63,0,393,83,2,24,19,658
2022,Faraján,29052,25,53,2,144,27,0,14,20,285
2022,Faramontanos de Tábara,49063,29,27,0,232,16,6,21,10,341
2022,Fariza,49064,68,81,0,293,45,1,75,22,585
2022,Farlete,50104,35,38,0,204,16,0,30,2,325
2022,Farrera,25089,28,39,0,104,16,2,2,8,199
2022,Fasnia,38012,468,361,1,1635,130,0,40,58,2693
2022,"Fatarella, La",43056,121,154,0,480,79,2,76,40,952
2022,Faura,46122,204,100,0,2100,270,8,251,11,2944
2022,Favara,46123,129,77,0,1337,252,98,189,12,2094
2022,"Fayos, Los",50106,2,11,0,69,7,0,7,1,97
2022,Fayón,50105,31,31,0,197,38,0,23,15,335
2022,"Febró, La",43057,4,10,0,32,8,0,4,2,60
2022,Felanitx,7022,2147,1178,60,13697,2362,41,1997,252,21734
2022,Felix,4043,82,81,0,420,46,0,32,16,677
2022,Fene,15035,351,398,1,8122,961,20,388,109,10350
2022,Feria,6049,90,125,2,644,44,3,53,20,981
2022,Fermoselle,49065,129,155,2,637,89,1,170,48,1231
2022,Fernán Caballero,13040,63,68,5,555,44,3,68,12,818
2022,Fernán-Núñez,14027,549,684,19,5437,576,33,938,155,8391
2022,Ferreira,18074,24,60,0,197,35,2,31,17,366
2022,Ferreras de Abajo,49066,33,47,0,260,20,5,30,14,409
2022,Ferreras de Arriba,49067,41,60,0,210,14,2,12,16,355
2022,Ferreries,7023,375,226,4,2682,392,10,155,36,3880
2022,Ferreruela,49068,39,48,0,249,10,2,12,22,382
2022,Ferreruela de Huerva,44101,9,6,0,39,4,1,5,2,66
2022,Ferrol,15036,1801,1676,87,37342,3077,64,1797,432,46276
2022,Figaró-Montmany,8134,57,92,0,608,105,1,27,15,905
2022,"Figuera, La",43058,22,25,0,86,11,0,15,8,167
2022,Figueres,17066,2222,2680,18,23708,3607,222,1423,270,34150
2022,Figuerola del Camp,43059,41,57,0,533,51,0,17,8,707
2022,Figueroles,12060,80,58,0,325,40,149,40,15,707
2022,Figueruela de Arriba,49069,26,60,0,189,20,0,26,10,331
2022,Figueruelas,50107,71,53,0,819,87,27,99,22,1178
2022,Fines,4044,229,187,14,1428,178,45,143,75,2299
2022,Finestrat,3069,469,560,6,7758,1045,10,413,61,10322
2022,Firgas,35008,912,396,2,4408,869,10,241,139,6977
2022,Fiscal,22109,52,71,0,224,29,3,8,21,408
2022,Fisterra,15037,145,155,0,2234,151,12,196,57,2950
2022,Fitero,31105,152,120,0,1045,119,6,229,35,1706
2022,Fiñana,4045,188,182,1,1287,191,13,275,57,2194
2022,Flaçà,17067,80,78,0,664,136,2,45,39,1044
2022,Flix,43060,216,195,3,1967,416,10,307,71,3185
2022,Flores de Ávila,5073,15,10,0,253,21,0,16,8,323
2022,"Floresta, La",25092,10,16,0,116,34,0,13,3,192
2022,Florida de Liébana,37129,10,18,0,241,48,1,15,9,342
2022,Fogars de Montclús,8081,59,73,0,278,77,1,19,19,526
2022,Fogars de la Selva,8082,128,158,0,1026,236,6,93,33,1680
2022,Foios,46126,318,238,4,3783,629,11,242,36,5261
2022,Foixà,17068,43,46,0,244,57,1,20,34,445
2022,Folgoso de la Ribera,24071,92,96,0,705,99,19,62,26,1099
2022,Folgoso do Courel,27017,83,161,0,598,72,33,17,105,1069
2022,Folgueroles,8083,155,212,0,1298,312,4,91,70,2142
2022,Fombellida,47062,13,10,0,119,9,0,2,3,156
2022,Fombuena,50108,6,14,0,46,8,0,2,1,77
2022,Fompedraza,47063,16,13,0,96,14,0,5,14,158
2022,Foncea,26062,6,17,0,75,9,0,3,4,114
2022,Fondarella,25093,125,132,0,749,85,28,51,39,1209
2022,"Fondó de les Neus, el/Hondón de las Nieves",3077,191,235,0,1867,232,1,86,49,2661
2022,Fondón,4046,113,96,0,621,66,2,99,21,1018
2022,Fonelas,18076,85,74,0,686,79,3,118,31,1076
2022,Fonfría,44102,3,4,0,19,2,0,3,0,31
2022,Fonfría,49071,77,111,0,522,66,1,28,40,845
2022,Fonollosa,8084,172,149,0,996,259,4,76,83,1739
2022,"Fonsagrada, A",27018,283,586,11,2289,165,22,112,104,3572
2022,"Font d'En Carròs, la",46127,256,110,0,2170,398,15,406,17,3372
2022,"Font de la Figuera, la",46128,217,130,0,1064,128,6,144,36,1725
2022,Font-rubí,8085,166,168,0,964,237,18,77,69,1699
2022,Fontanals de Cerdanya,17069,60,77,0,311,102,2,15,34,601
2022,Fontanar,19117,127,184,0,1602,193,5,52,33,2196
2022,Fontanarejo,13041,29,45,0,157,19,0,11,1,262
2022,Fontanars dels Alforins,46124,101,58,0,561,72,6,63,18,879
2022,Fontanilles,17070,24,41,0,115,27,0,20,8,235
2022,Fontcoberta,17071,100,153,0,945,226,6,95,20,1545
2022,Fontellas,31106,111,121,1,713,123,20,60,37,1186
2022,Fontihoyuelo,47064,4,3,0,36,1,0,2,2,48
2022,Fontioso,9127,3,6,0,37,3,1,0,2,52
2022,Fontiveros,5074,114,57,0,622,80,15,41,54,983
2022,Fonz,22110,116,108,3,582,79,7,92,65,1052
2022,Fonzaleche,26063,20,28,0,132,20,0,14,8,222
2022,Foradada,25094,20,17,0,144,23,6,7,13,230
2022,Foradada del Toscar,22111,25,40,0,106,17,0,5,11,204
2022,Forallac,17902,221,336,0,1197,349,9,106,47,2265
2022,Forcall,12061,121,57,0,333,46,24,14,18,613
2022,Forcarei,36018,196,200,1,2285,172,8,67,104,3033
2022,Forfoleda,37130,13,15,0,142,12,0,5,1,188
2022,Formentera,7024,1430,1409,43,8125,5397,11,5234,166,21815
2022,Formentera del Segura,3070,272,170,1,2385,247,36,190,38,3339
2022,Formiche Alto,44103,27,26,0,94,2,0,6,4,159
2022,Fornalutx,7025,66,36,1,464,199,0,100,12,878
2022,Fornells de la Selva,17073,320,616,0,2336,442,15,105,75,3909
2022,Fornelos de Montes,36019,62,115,0,1200,120,3,90,23,1613
2022,Fornes,18077,8,16,0,58,9,3,4,3,101
2022,Fortaleny,46125,64,29,0,599,148,0,83,12,935
2022,Fortanete,44106,50,41,0,96,22,0,5,7,221
2022,Fortià,17074,113,112,0,502,113,15,48,26,929
2022,Fortuna,30020,842,701,8,6437,666,176,740,211,9781
2022,Forua,48906,61,43,0,523,126,1,28,19,801
2022,Forès,43061,8,14,0,26,15,0,1,2,66
2022,Foz,27019,517,640,12,6321,788,198,472,183,9131
2022,Foz-Calanda,44107,29,47,0,214,34,1,31,10,366
2022,Frades,15038,144,156,0,1689,97,36,165,72,2359
2022,Frades de la Sierra,37131,29,33,0,167,11,0,2,8,250
2022,Fraga,22112,1544,883,12,8231,1215,343,917,331,13476
2022,"Frago, El",50109,6,30,0,69,9,0,3,2,119
2022,Frailes,23033,182,411,0,914,102,13,176,46,1844
2022,"Franco, El",33023,211,211,0,2506,311,28,208,84,3559
2022,Frandovínez,9128,4,7,0,87,12,0,7,6,123
2022,"Franqueses del Vallès, Les",8086,1107,1258,2,10848,1669,99,416,281,15680
2022,"Frasno, El",50110,74,67,0,190,28,16,26,21,422
2022,Frechilla,34072,9,10,0,111,14,0,9,3,156
2022,Frechilla de Almazán,42083,1,5,0,20,1,0,1,0,28
2022,Fregenal de la Sierra,6050,303,347,1,2859,252,17,367,65,4211
2022,"Fregeneda, La",37132,19,19,0,194,16,0,20,2,270
2022,Freginals,43062,48,25,0,252,32,1,16,7,381
2022,Freila,18078,116,135,0,646,63,15,38,31,1044
2022,Fresneda de Altarejos,16083,6,9,0,40,3,0,3,2,63
2022,Fresneda de Cuéllar,40078,17,19,0,149,13,15,5,1,219
2022,Fresneda de la Sierra,16084,4,8,0,30,7,0,0,0,49
2022,Fresneda de la Sierra Tirón,9129,9,19,0,56,1,0,2,2,89
2022,"Fresneda, La",44108,81,89,0,266,52,6,53,18,565
2022,Fresnedilla,5075,7,12,0,51,9,3,6,0,88
2022,Fresnedillas de la Oliva,28056,101,91,0,904,79,10,38,21,1244
2022,Fresnedoso,37133,12,17,0,100,12,1,5,2,149
2022,Fresnedoso de Ibor,10075,49,68,1,183,22,1,19,14,357
2022,Fresneña,9130,12,10,0,65,3,0,4,1,95
2022,Fresnillo de las Dueñas,9131,40,50,1,430,71,15,18,24,649
2022,Fresno Alhándiga,37134,10,26,0,166,18,0,9,2,231
2022,Fresno de Cantespino,40079,32,36,0,188,28,2,12,12,310
2022,Fresno de Caracena,42084,1,6,0,18,4,0,0,3,32
2022,Fresno de Rodilla,9133,4,4,0,32,6,0,5,3,54
2022,Fresno de Río Tirón,9132,90,355,0,897,15,1,6,8,1372
2022,Fresno de Sayago,49077,18,25,0,113,14,0,15,8,193
2022,Fresno de Torote,28057,108,149,0,1629,198,5,43,34,2166
2022,Fresno de la Fuente,40080,6,3,0,53,8,2,6,3,81
2022,Fresno de la Polvorosa,49075,5,9,0,91,7,5,5,1,123
2022,Fresno de la Ribera,49076,38,28,0,253,18,9,14,14,374
2022,Fresno de la Vega,24073,79,55,0,357,50,3,35,13,592
2022,Fresno del Río,34073,13,19,0,126,11,1,3,6,179
2022,Fresno el Viejo,47065,39,55,0,598,57,10,49,24,832
2022,"Fresno, El",5076,33,60,1,453,57,1,12,11,628
2022,Friera de Valverde,49078,11,7,0,142,11,0,8,4,183
2022,Frigiliana,29053,259,380,2,1863,744,2,418,55,3723
2022,Friol,27020,209,321,9,2521,211,17,166,88,3542
2022,Frontera,38013,851,484,2,1947,277,32,113,105,3811
2022,"Frontera, La",16085,36,19,0,87,4,1,10,12,169
2022,Fruiz,48035,31,23,0,349,39,0,10,18,470
2022,Frumales,40081,27,18,0,103,8,17,2,7,182
2022,Fréscano,50111,27,24,0,162,24,0,17,8,262
2022,Frías,9134,40,44,0,142,34,1,7,20,288
2022,Frías de Albarracín,44109,19,32,0,71,1,0,3,5,131
2022,Frómista,34074,55,63,0,497,56,10,30,47,758
2022,Fuembellida,19118,2,3,0,11,1,0,0,0,17
2022,Fuencaliente,13042,146,205,0,517,81,1,107,27,1084
2022,Fuencaliente de la Palma,38014,402,242,0,1177,138,5,87,44,2095
2022,Fuencemillán,19119,7,21,0,74,9,0,5,3,119
2022,Fuendejalón,50113,72,97,0,538,28,1,49,32,817
2022,Fuendetodos,50114,15,21,0,74,8,0,12,12,142
2022,Fuenferrada,44110,2,8,0,22,4,0,1,0,37
2022,Fuengirola,29054,2471,3211,51,35908,10365,22,5662,449,58139
2022,Fuenlabrada,28058,6130,7257,70,98006,6731,309,1922,1030,121455
2022,Fuenlabrada de los Montes,6051,596,331,0,793,49,8,57,49,1883
2022,Fuenllana,13043,18,38,0,150,28,0,45,2,281
2022,Fuenmayor,26064,260,208,0,1747,227,12,84,53,2591
2022,Fuensaldaña,47066,123,130,0,1319,208,48,37,24,1889
2022,Fuensalida,45066,661,604,2,6477,494,91,314,147,8790
2022,Fuensanta,2032,39,28,0,231,26,11,25,5,365
2022,Fuensanta de Martos,23034,472,589,5,1593,145,7,279,55,3145
2022,Fuente Encalada,49079,11,15,0,85,19,10,5,6,151
2022,Fuente Obejuna,14029,320,380,3,2785,237,7,291,73,4096
2022,Fuente Palmera,14030,834,822,3,6336,697,99,728,216,9735
2022,Fuente Vaqueros,18079,375,287,1,2504,336,30,433,50,4016
2022,Fuente de Cantos,6052,301,292,2,3042,164,27,330,94,4252
2022,Fuente de Pedro Naharro,16086,171,125,0,796,65,1,116,39,1313
2022,Fuente de Piedra,29055,183,155,0,1560,221,5,161,45,2330
2022,"Fuente de San Esteban, La",37135,79,95,12,860,41,10,42,13,1152
2022,Fuente de Santa Cruz,40082,7,13,0,91,10,1,0,5,127
2022,Fuente del Arco,6053,59,63,3,376,46,2,122,14,685
2022,Fuente del Maestre,6054,472,586,0,4152,557,48,985,95,6895
2022,Fuente el Fresno,13044,313,347,0,1758,124,54,182,99,2877
2022,Fuente el Olmo de Fuentidueña,40083,5,22,0,108,6,0,7,1,149
2022,Fuente el Olmo de Íscar,40084,3,6,0,48,2,0,6,2,67
2022,Fuente el Saz de Jarama,28059,440,474,3,4141,557,30,147,92,5884
2022,Fuente el Saúz,5077,16,6,0,151,13,2,15,8,211
2022,Fuente el Sol,47067,12,19,0,168,10,5,11,5,230
2022,Fuente la Lancha,14028,25,54,0,191,20,0,18,5,313
2022,Fuente la Reina,12063,6,7,0,25,0,0,1,2,41
2022,Fuente Álamo de Murcia,30021,1407,1055,15,10460,1165,487,978,321,15888
2022,Fuente-Olmedo,47068,2,1,0,26,2,0,1,1,33
2022,Fuente-Tójar,14031,75,133,0,405,68,8,50,22,761
2022,Fuente-Álamo,2033,250,291,38,1510,187,63,123,69,2531
2022,Fuentealbilla,2034,230,161,0,1056,118,41,196,57,1859
2022,Fuentearmegil,42085,10,21,0,106,8,0,9,6,160
2022,Fuentebureba,9135,10,3,0,48,3,1,1,1,67
2022,Fuentecambrón,42086,6,3,0,33,0,0,1,1,44
2022,Fuentecantos,42087,4,7,0,50,14,0,7,3,85
2022,Fuentecén,9136,26,30,1,144,19,11,24,7,262
2022,Fuenteguinaldo,37136,55,74,0,391,46,3,48,12,629
2022,Fuenteheridos,21033,104,52,0,424,56,0,29,29,694
2022,Fuentelahiguera de Albatages,19120,14,37,0,123,10,2,10,2,198
2022,Fuentelapeña,49080,59,63,0,483,31,12,33,17,698
2022,Fuentelcésped,9137,11,18,0,177,19,0,9,8,242
2022,Fuentelencina,19121,21,50,0,172,14,1,8,12,278
2022,Fuentelespino de Haro,16087,18,15,0,145,11,1,14,3,207
2022,Fuentelespino de Moya,16088,12,18,0,79,10,0,11,9,139
2022,Fuenteliante,37137,34,12,0,81,3,1,2,4,137
2022,Fuentelisendo,9138,9,8,0,97,7,0,4,4,129
2022,Fuentelmonge,42088,11,10,0,61,11,0,11,8,112
2022,Fuentelsaz,19122,8,29,0,71,38,0,8,12,166
2022,Fuentelsaz de Soria,42089,9,5,0,46,6,1,3,1,71
2022,Fuentelviejo,19123,7,12,0,34,7,3,5,2,70
2022,Fuentemolinos,9139,11,12,0,98,10,1,6,13,151
2022,Fuentenava de Jábaga,16904,46,57,0,342,65,2,13,8,533
2022,Fuentenebro,9140,12,23,0,122,5,3,26,3,194
2022,Fuentenovilla,19124,50,49,0,358,53,0,22,12,544
2022,Fuentepelayo,40086,87,86,0,571,39,48,20,22,873
2022,Fuentepinilla,42090,6,8,0,81,9,0,3,3,110
2022,Fuentepiñel,40087,6,12,0,91,7,0,1,3,120
2022,Fuenterrebollo,40088,32,43,0,251,20,7,12,12,377
2022,Fuenterroble de Salvatierra,37138,18,22,0,166,7,0,7,6,226
2022,Fuenterrobles,46129,86,86,0,443,51,4,47,22,739
2022,Fuentes,16089,67,60,0,318,31,0,19,16,511
2022,Fuentes Calientes,44111,14,20,0,99,3,2,9,4,151
2022,Fuentes Claras,44112,29,36,0,268,23,1,19,8,384
2022,Fuentes de Andalucía,41042,340,285,0,3998,507,51,1080,145,6406
2022,Fuentes de Ayódar,12064,20,12,0,63,15,0,1,2,113
2022,Fuentes de Año,5078,8,11,0,128,11,0,5,10,173
2022,Fuentes de Béjar,37139,16,32,0,154,12,1,7,9,231
2022,Fuentes de Carbajal,24074,6,6,0,98,6,1,2,3,122
2022,Fuentes de Ebro,50115,301,305,0,2544,253,43,358,115,3919
2022,Fuentes de Jiloca,50116,38,40,0,154,18,0,29,10,289
2022,Fuentes de León,6055,186,237,3,1367,110,7,173,60,2143
2022,Fuentes de Magaña,42092,4,14,0,36,3,0,0,4,61
2022,Fuentes de Nava,34076,55,58,0,441,46,17,51,31,699
2022,Fuentes de Oñoro,37140,75,89,0,690,38,5,34,14,945
2022,Fuentes de Ropel,49082,37,54,1,285,30,4,22,12,445
2022,Fuentes de Rubielos,44113,13,24,1,71,7,0,7,8,131
2022,Fuentes de Valdepero,34077,72,157,0,2226,50,4,9,10,2528
2022,Fuentesaúco,49081,121,111,0,1048,69,15,107,57,1528
2022,Fuentesaúco de Fuentidueña,40089,28,30,0,205,21,1,20,9,314
2022,Fuentesecas,49083,2,2,0,40,0,1,3,1,49
2022,Fuentesoto,40091,25,14,0,105,5,6,4,7,166
2022,Fuentespalda,44114,32,47,6,207,23,15,23,9,362
2022,Fuentespina,9141,48,58,0,560,90,25,63,23,867
2022,Fuentespreadas,49084,27,51,0,246,20,6,8,20,378
2022,Fuentestrún,42093,2,10,0,35,3,0,4,2,56
2022,Fuentidueña,40092,16,20,0,104,7,0,4,9,160
2022,Fuentidueña de Tajo,28060,144,115,0,1284,106,8,77,58,1792
2022,Fuerte del Rey,23035,114,149,0,628,90,1,85,21,1088
2022,Fuertescusa,16091,7,16,0,41,12,0,5,1,82
2022,"Fueva, La",22113,117,130,0,415,42,19,21,44,788
2022,"Fuliola, La",25096,127,95,0,794,124,0,87,43,1270
2022,Fulleda,25097,20,20,0,72,18,1,12,5,148
2022,Funes,31107,219,172,12,1430,80,23,81,42,2059
2022,Fustiñana,31108,146,149,0,1367,150,11,157,53,2033
2022,Férez,2031,77,96,0,345,60,0,68,13,659
2022,Fígols,8080,7,10,0,41,11,0,0,2,71
2022,Fígols i Alinyà,25908,32,50,0,169,32,3,9,18,313
2022,Fórnoles,44105,15,17,0,51,16,0,3,2,104
2022,Gabaldón,16092,23,21,0,147,16,2,10,5,224
2022,"Gabias, Las",18905,780,711,8,10994,2902,40,1210,111,16756
2022,Gabiria,20038,62,92,0,365,50,0,17,28,614
2022,Gaianes,3072,68,41,0,400,61,0,23,9,602
2022,Gaibiel,12065,33,22,0,102,14,0,17,5,193
2022,Gaintza,20037,9,15,0,81,15,0,1,2,123
2022,Gaià,8090,37,50,0,138,37,0,11,14,287
2022,Gajanejos,19125,6,15,0,62,7,1,2,3,96
2022,Gajates,37141,12,6,0,109,15,0,5,2,149
2022,Galapagar,28061,1099,1502,32,18784,2563,54,651,204,24889
2022,Galar,31109,422,583,53,1946,257,122,101,240,3724
2022,Galaroza,21034,145,109,0,875,107,5,97,56,1394
2022,Galbarros,9143,1,6,0,16,0,0,2,0,25
2022,Galbárruli,26065,12,3,0,48,4,0,3,10,80
2022,Galdakao,48036,1104,1249,0,15286,1653,97,268,755,20412
2022,Galdames,48037,94,92,0,587,94,7,29,32,935
2022,Galende,49085,69,160,0,587,111,2,57,35,1021
2022,Galera,18082,79,102,0,776,115,1,135,30,1238
2022,"Galera, La",43063,117,85,1,412,40,0,60,13,728
2022,Galilea,26066,38,44,0,244,18,0,11,12,367
2022,Galindo y Perahuy,37142,30,39,0,572,76,3,8,12,740
2022,Galinduste,37143,23,35,0,234,36,0,25,16,369
2022,Galisancho,37144,32,31,0,306,14,2,18,8,411
2022,Galisteo,10076,59,58,6,710,80,5,51,17,986
2022,"Gallardos, Los",4048,289,275,17,2113,186,121,148,83,3232
2022,"Gallega, La",9144,6,11,0,45,2,1,0,7,72
2022,Gallegos,40093,12,13,0,51,1,0,2,15,94
2022,Gallegos de Altamiros,5079,3,8,0,36,4,0,2,1,54
2022,Gallegos de Argañán,37145,35,35,0,178,9,9,22,20,308
2022,Gallegos de Hornija,47069,8,4,0,96,11,0,2,1,122
2022,Gallegos de Sobrinos,5080,4,12,0,36,5,0,1,1,59
2022,Gallegos de Solmirón,37146,14,13,0,68,11,0,0,5,111
2022,Gallegos del Pan,49086,6,11,0,109,4,0,12,0,142
2022,Gallegos del Río,49087,41,62,6,278,36,0,11,19,453
2022,Gallifa,8087,14,31,0,133,82,0,25,6,291
2022,Gallinero de Cameros,26067,2,3,0,11,0,0,0,1,17
2022,Gallipienzo/Galipentzu,31110,12,25,0,52,6,0,2,3,100
2022,Gallocanta,50117,9,16,0,92,11,0,5,2,135
2022,Gallur,50118,155,140,0,1415,113,20,232,57,2132
2022,Gallués/Galoze,31111,18,21,0,47,7,0,0,8,101
2022,Galve,44115,17,21,0,98,3,0,3,1,143
2022,Galve de Sorbe,19127,16,23,0,69,10,0,6,1,125
2022,Galápagos,19126,87,170,0,1800,268,2,63,51,2441
2022,Gamiz-Fika,48038,88,98,0,996,104,3,27,32,1348
2022,Gamones,49088,12,5,0,49,7,0,12,7,92
2022,Gandesa,43064,302,330,1,1644,201,24,113,75,2690
2022,Gandia,46131,3467,2474,51,37319,8714,372,5287,382,58066
2022,Garaballa,16093,10,17,0,60,12,0,8,6,113
2022,Garachico,38015,555,300,0,2529,298,1,128,41,3852
2022,Garafía,38016,409,494,0,972,111,2,57,54,2099
2022,Garai,48039,18,33,0,218,34,1,5,15,324
2022,Garaioa,31112,3,24,0,61,16,0,4,2,110
2022,Garbayuela,6056,59,90,2,270,14,1,35,10,481
2022,Garcia,43065,87,107,0,347,79,0,76,29,725
2022,Garciaz,10077,94,96,0,418,13,0,32,22,675
2022,Garcibuey,37147,35,23,0,115,13,0,7,8,201
2022,Garcihernández,37148,52,26,0,323,47,1,21,28,498
2022,Garcillán,40094,16,47,0,362,32,6,16,12,491
2022,Garciotum,45068,29,22,0,100,14,1,8,4,178
2022,Garcirrey,37149,14,23,0,58,5,0,2,0,102
2022,Garde,31113,25,32,0,51,7,0,0,11,126
2022,Gargallo,44116,15,12,0,71,3,0,3,2,106
2022,Garganta de los Montes,28062,41,46,0,265,41,2,7,18,420
2022,Garganta del Villar,5081,9,5,0,16,2,0,1,2,35
2022,Garganta la Olla,10079,209,99,0,531,53,2,52,42,988
2022,"Garganta, La",10078,45,34,0,275,5,0,12,7,378
2022,Gargantilla,10080,87,51,0,163,16,0,16,14,347
2022,Gargantilla del Lozoya y Pinilla de Buitrago,28063,24,49,0,222,28,0,9,5,337
2022,Gargüera,10081,26,32,0,124,6,0,7,4,199
2022,"Garidells, Els",43066,37,28,0,152,31,0,12,2,262
2022,Garlitos,6057,49,84,0,248,11,0,35,14,441
2022,Garrafe de Torío,24076,101,202,0,1085,185,2,55,54,1684
2022,Garralda,31115,20,53,0,121,18,0,1,12,225
2022,Garray,42094,47,71,0,492,102,2,27,18,759
2022,"Garriga, La",8088,769,864,15,8723,1539,36,351,184,12481
2022,Garrigoles,17076,14,18,0,106,33,1,10,4,186
2022,Garriguella,17077,85,115,0,572,111,10,43,15,951
2022,Garrigàs,17075,50,67,0,355,58,9,21,23,583
2022,"Garrobo, El",41043,65,29,0,449,46,3,61,16,669
2022,"Garrovilla, La",6058,100,136,0,1416,155,8,244,33,2092
2022,Garrovillas de Alconétar,10082,163,109,0,1034,87,2,129,33,1557
2022,Garrucha,4049,454,442,0,4701,521,85,469,84,6756
2022,Garvín,10083,19,30,0,73,4,0,5,7,138
2022,Garínoain,31114,15,32,0,296,29,1,8,6,387
2022,Gascones,28064,41,41,0,140,23,13,5,20,283
2022,Gascueña,16094,11,14,0,94,9,0,13,2,143
2022,Gascueña de Bornova,19129,3,6,0,13,1,0,1,2,26
2022,"Gastor, El",11018,152,111,0,984,173,7,163,27,1617
2022,Gata,10084,124,108,0,906,89,2,105,30,1364
2022,Gata de Gorgos,3071,542,398,0,3784,619,9,574,49,5975
2022,Gatika,48040,108,100,20,1046,148,5,39,44,1510
2022,Gatón de Campos,47070,1,4,0,27,5,1,0,0,38
2022,Gaucín,29056,193,243,0,917,118,1,115,57,1644
2022,Gautegiz Arteaga,48041,60,58,0,606,153,1,43,24,945
2022,Gavarda,46130,92,40,0,619,97,1,186,4,1039
2022,Gavet de la Conca,25098,30,41,0,201,25,2,5,13,317
2022,Gavilanes,5082,61,88,0,276,47,0,37,32,541
2022,Gavà,8089,1564,1844,2,20810,4982,128,1013,347,30690
2022,Gaztelu,20907,14,19,0,83,12,0,1,5,134
2022,Gea de Albarracín,44117,38,31,0,256,23,0,26,14,388
2022,Gejuelo del Barro,37150,11,11,0,29,4,0,3,2,60
2022,Geldo,12067,62,53,0,356,40,3,88,5,607
2022,Gelida,8091,285,320,0,3811,844,10,218,97,5585
2022,Gelsa,50119,72,76,0,588,85,2,121,29,973
2022,Gelves,41044,324,314,0,5295,979,22,319,111,7364
2022,Gema,49090,12,20,0,157,20,0,10,3,222
2022,Gemuño,5083,8,21,0,132,7,0,10,0,178
2022,Genalguacil,29057,62,59,0,196,33,0,22,31,403
2022,Genevilla,31116,7,9,0,54,8,0,3,4,85
2022,Genovés,46132,187,105,0,1578,308,7,252,15,2452
2022,Ger,17078,72,96,0,243,74,0,19,34,538
2022,Gerena,41045,360,194,1,3786,422,14,443,79,5299
2022,Geria,47071,43,22,0,368,52,5,11,12,513
2022,Gerindote,45069,195,164,0,1528,119,10,119,40,2175
2022,Gernika-Lumo,48046,589,589,20,8357,1109,49,221,168,11102
2022,Gestalgar,46133,64,40,0,294,50,6,56,25,535
2022,Getafe,28065,4826,5916,173,85694,7902,663,1456,998,107628
2022,Getaria,20039,132,145,0,1352,365,10,145,47,2196
2022,Getxo,48044,1388,2197,18,37200,5304,109,1268,451,47935
2022,Gibraleón,21035,657,426,1,6259,691,96,662,124,8916
2022,Gijón,33024,6997,8315,640,122508,20345,771,5198,2016,166790
2022,Gil García,5085,5,5,0,24,4,0,0,3,41
2022,Gilbuena,5084,10,8,0,29,0,0,1,3,51
2022,Gilena,41046,283,172,0,2068,173,65,273,84,3118
2022,Gilet,46134,142,118,2,1969,367,18,152,42,2810
2022,Gimenells i el Pla de la Font,25912,124,109,0,823,109,13,63,54,1295
2022,Gimialcón,5086,3,9,0,75,5,1,1,4,98
2022,Gimileo,26068,15,11,0,83,11,0,5,2,127
2022,"Ginebrosa, La",44118,38,22,0,112,15,1,28,7,223
2022,Gines,41047,462,442,2,7251,1179,12,281,77,9706
2022,Ginestar,43067,110,107,0,512,125,1,123,27,1005
2022,"Gineta, La",2035,195,153,0,1538,203,21,166,38,2314
2022,Girona,17079,4315,5618,316,48025,12149,296,3581,779,75079
2022,Girona ( municipio sin especificar) ,17000,1,3,0,16,6,0,2,0,28
2022,Gironella,8092,358,382,0,2856,480,9,228,110,4423
2022,Gisclareny,8093,7,10,0,18,6,0,1,3,45
2022,Gistaín,22114,16,29,0,44,3,0,1,6,99
2022,Gizaburuaga,48047,27,30,0,138,22,0,7,14,238
2022,Gobernador,18083,11,37,0,151,9,0,13,3,224
2022,Godall,43068,116,93,3,358,50,0,66,10,696
2022,Godella,46135,411,578,5,6889,1438,3,398,135,9857
2022,Godelleta,46136,335,192,6,2059,302,12,151,103,3160
2022,Godojos,50120,10,13,0,42,5,0,4,8,82
2022,Goizueta,31117,89,159,6,435,63,11,18,29,810
2022,Golmayo,42095,171,225,2,1704,257,42,62,68,2531
2022,Golmés,25099,179,182,0,1404,165,112,139,44,2225
2022,Golosalvo,2036,8,9,0,75,13,1,5,3,114
2022,Golpejas,37151,27,12,0,103,8,0,7,6,163
2022,Gombrèn,17080,30,42,0,112,25,0,4,14,227
2022,Gomecello,37152,29,19,0,365,47,14,12,6,492
2022,Gomesende,32033,80,78,0,558,44,2,33,50,845
2022,Gomezserracín,40095,105,118,1,472,24,20,25,46,811
2022,Gondomar,36021,926,962,0,10914,2092,38,907,329,16168
2022,Gor,18085,97,156,0,536,86,0,61,17,953
2022,Gorafe,18086,31,52,0,266,25,1,42,5,422
2022,Gordaliza del Pino,24077,26,16,0,163,11,3,19,9,247
2022,Gordexola,48042,191,191,12,1073,145,52,57,57,1778
